condition,round,n_runs,mean,std,source,metric
exp2,95,18,1.1561352809270222,0.1079352229973691,client,loss
exp2,96,18,1.167426672246721,0.1101936684479877,client,loss
exp2,97,18,1.1752171450191073,0.1090003397753043,client,loss
exp2,98,18,1.1619518631034427,0.11184218462293853,client,loss
exp2,99,18,1.1603528128729925,0.10428290853746365,client,loss
exp2,100,18,1.149333977037006,0.10744141794926997,client,loss
exp1,1,62,2.1538967432514315,1.7623020164164902,client,fit_duration_s
exp1,2,62,2.1544982656355827,1.743825139060519,client,fit_duration_s
exp1,3,62,2.086748557706033,1.667232583685443,client,fit_duration_s
exp1,4,62,2.1670578833549254,1.7400806430832438,client,fit_duration_s
exp1,5,62,2.1356373563889535,1.7054134894801496,client,fit_duration_s
exp1,6,62,2.042073630517529,1.6107285005576568,client,fit_duration_s
exp1,7,62,2.1731562268349434,1.7139204054060933,client,fit_duration_s
exp1,8,62,2.113164920960703,1.7144471860815673,client,fit_duration_s
exp1,9,62,2.1329650340541715,1.685669500410214,client,fit_duration_s
exp1,10,62,2.108110958530057,1.7075602556617564,client,fit_duration_s
exp1,11,62,2.1460982176565353,1.6685205263319034,client,fit_duration_s
exp1,12,62,2.101470216628044,1.648223734667683,client,fit_duration_s
exp1,13,62,2.124345667900578,1.6572163464123426,client,fit_duration_s
exp1,14,62,2.087523860316123,1.6927342391552866,client,fit_duration_s
exp1,15,62,2.1190732294513333,1.6907409698736457,client,fit_duration_s
exp1,16,62,2.094830063081557,1.6695374964533394,client,fit_duration_s
exp1,17,62,2.0569998910350185,1.6596367737878377,client,fit_duration_s
exp1,18,62,2.15185651856084,1.6952961803568871,client,fit_duration_s
exp1,19,62,2.0597476343954764,1.5960130617264412,client,fit_duration_s
exp1,20,62,2.0901801432332685,1.5934041802450547,client,fit_duration_s
exp1,21,62,2.1635776258284047,1.7027416540181521,client,fit_duration_s
exp1,22,62,2.169749859840639,1.6770977658918393,client,fit_duration_s
exp1,23,62,2.1802000845632246,1.711010630454288,client,fit_duration_s
exp1,24,62,2.1565246235939766,1.6591381265484368,client,fit_duration_s
exp1,25,62,2.1285405735815726,1.6872461087588584,client,fit_duration_s
exp1,26,62,2.146068238442944,1.6594033064513467,client,fit_duration_s
exp1,27,62,2.145160751958047,1.6514861762191049,client,fit_duration_s
exp1,28,62,2.195211583568204,1.7226851735928361,client,fit_duration_s
exp1,29,62,2.200485337165094,1.656601783587453,client,fit_duration_s
exp1,30,62,2.196923017501831,1.731280125700903,client,fit_duration_s
exp1,31,62,2.1844266460787867,1.7476080667981235,client,fit_duration_s
exp1,32,62,2.1440049025320236,1.701618528304425,client,fit_duration_s
exp1,33,62,2.192216900087172,1.7024470809326129,client,fit_duration_s
exp1,34,62,2.094784075214017,1.6916113886823805,client,fit_duration_s
exp1,35,62,2.146276104834772,1.6875196334207412,client,fit_duration_s
exp1,36,62,2.1433175648412397,1.6637873407703125,client,fit_duration_s
exp1,37,62,2.097824296643657,1.679389310294108,client,fit_duration_s
exp1,38,62,2.1959531691766556,1.7776194937184489,client,fit_duration_s
exp1,39,62,2.1648670781043267,1.7834006406627416,client,fit_duration_s
exp1,40,62,2.081635594367981,1.68957866857812,client,fit_duration_s
exp1,41,62,2.1022126828470538,1.687831135652458,client,fit_duration_s
exp1,42,62,2.0984394473414265,1.6889449028838643,client,fit_duration_s
exp1,43,62,2.1342869266386955,1.7071701149938165,client,fit_duration_s
exp1,44,62,2.1625454848812473,1.6882481638573965,client,fit_duration_s
exp1,45,62,2.126667537996846,1.6588206416412563,client,fit_duration_s
exp1,46,62,2.1853562593460083,1.6653363241997186,client,fit_duration_s
exp1,47,62,2.1909362077713013,1.7338319900719494,client,fit_duration_s
exp1,48,62,2.1661399718253844,1.680865439112614,client,fit_duration_s
exp1,49,62,2.234118857691365,1.7017768841220091,client,fit_duration_s
exp1,50,62,2.133421109568688,1.709794882592615,client,fit_duration_s
exp1,51,62,2.1371711377174623,1.697389148507847,client,fit_duration_s
exp1,52,62,2.084174813762788,1.677604648408049,client,fit_duration_s
exp1,53,62,2.119035105551443,1.6958579516424965,client,fit_duration_s
exp1,54,62,2.116848338034845,1.7050596313896984,client,fit_duration_s
exp1,55,62,2.1280756304340978,1.7736628087383297,client,fit_duration_s
exp1,56,62,2.1435097263705347,1.81360970344928,client,fit_duration_s
exp1,57,62,2.145502967219199,1.7278769746758706,client,fit_duration_s
exp1,58,62,2.152948398743906,1.8591431756496084,client,fit_duration_s
exp1,59,62,2.1612549981763287,1.7019235370437047,client,fit_duration_s
exp1,60,62,2.156429571490134,1.6757950540471833,client,fit_duration_s
exp1,61,62,2.1278838073053667,1.7592650776931362,client,fit_duration_s
exp1,62,62,2.208354180858981,1.737087310523853,client,fit_duration_s
exp1,63,62,2.1969974848531906,1.7194163377693306,client,fit_duration_s
exp1,64,62,2.1695957645293205,1.7367168788330347,client,fit_duration_s
exp1,65,62,2.143662779561935,1.7446896041151214,client,fit_duration_s
exp1,66,62,2.0906041053033646,1.6789329111365348,client,fit_duration_s
exp1,67,62,2.085263663722623,1.6716567410826773,client,fit_duration_s
exp1,68,62,2.1207376949248777,1.6856566029265756,client,fit_duration_s
exp1,69,62,2.2137635177181614,1.6812000287102917,client,fit_duration_s
exp1,70,62,2.0870338024631625,1.6852913588215799,client,fit_duration_s
exp1,71,62,2.1625462116733676,1.6828625569110438,client,fit_duration_s
exp1,72,62,2.099636447045111,1.6526949600969363,client,fit_duration_s
exp1,73,62,2.1215926716404576,1.7089126927725218,client,fit_duration_s
exp1,74,62,2.1090450940593595,1.7014262569855332,client,fit_duration_s
exp1,75,62,2.1387934607844197,1.7240541780262952,client,fit_duration_s
exp1,76,62,2.13180088227795,1.7298286814189547,client,fit_duration_s
exp1,77,62,2.1350350649126115,1.640083657313821,client,fit_duration_s
exp1,78,62,2.1055813643240158,1.6938537303190382,client,fit_duration_s
exp1,79,62,2.170221778654283,1.6818264835070142,client,fit_duration_s
exp1,80,62,2.1291246068093086,1.7242462442813347,client,fit_duration_s
exp1,81,62,2.1150588604711715,1.7246908372289254,client,fit_duration_s
exp1,82,62,2.150267739449778,1.663390591295405,client,fit_duration_s
exp1,83,62,2.1011281590307913,1.6407301472065257,client,fit_duration_s
exp1,84,62,2.2564096681533323,1.5914449192722278,client,fit_duration_s
exp1,85,62,2.1946718231324227,1.6499123872960064,client,fit_duration_s
exp1,86,62,2.202222062695411,1.6821048384656638,client,fit_duration_s
exp1,87,62,2.1688013845874416,1.6648654389926554,client,fit_duration_s
exp1,88,62,2.0678648102668022,1.660408458500844,client,fit_duration_s
exp1,89,62,2.1162373212076004,1.6878387529532202,client,fit_duration_s
exp1,90,62,2.20235385048774,1.650241697247576,client,fit_duration_s
exp1,91,62,2.1764340016149704,1.700934628945767,client,fit_duration_s
exp1,92,62,2.31049116580717,1.7119000092881487,client,fit_duration_s
exp1,93,62,2.2019299268722534,1.7177629838071369,client,fit_duration_s
exp1,94,62,2.093678255234995,1.6565223714390558,client,fit_duration_s
exp1,95,62,2.094813758327115,1.6792797214197668,client,fit_duration_s
exp1,96,62,2.1169078696158623,1.6746222999397364,client,fit_duration_s
exp1,97,62,2.1447967483151342,1.6640924216067772,client,fit_duration_s
exp1,98,62,2.2746102886815227,1.7372949844407088,client,fit_duration_s
exp1,99,62,2.1989307134382186,1.6992752259485986,client,fit_duration_s
exp1,100,62,2.1228939256360455,1.7191863654161332,client,fit_duration_s
exp2,1,18,2.2774253288904824,1.7585708699498064,client,fit_duration_s
exp2,2,18,2.247782919141981,1.5878727932610788,client,fit_duration_s
exp2,3,18,2.1199639903174505,1.755591696269984,client,fit_duration_s
exp2,4,18,2.139131294356452,1.779699649663993,client,fit_duration_s
exp2,5,18,2.1012770732243857,1.7776917270781871,client,fit_duration_s
exp2,6,18,2.1027934551239014,1.6206666426278784,client,fit_duration_s
exp2,7,18,2.098283807436625,1.7374228612691676,client,fit_duration_s
exp2,8,18,2.1433471176359387,1.7606628429885274,client,fit_duration_s
exp2,9,18,2.0633616844813027,1.696873580726506,client,fit_duration_s
exp2,10,18,2.334471477402581,1.6957880831223797,client,fit_duration_s
exp2,11,18,2.0764114591810436,1.702401753876033,client,fit_duration_s
exp2,12,18,2.3370743062761097,1.657015088890784,client,fit_duration_s
exp2,13,18,2.1948523786332874,1.6677292617594333,client,fit_duration_s
exp2,14,18,2.1020021968417697,1.7193446356828275,client,fit_duration_s
exp2,15,18,2.088242292404175,1.7434813062681973,client,fit_duration_s
exp2,16,18,2.1668301026026406,1.6484651858007449,client,fit_duration_s
exp2,17,18,2.1036930746502347,1.7141249338056914,client,fit_duration_s
exp2,18,18,2.2880704402923584,1.7413554756658056,client,fit_duration_s
exp2,19,18,2.157463272412618,1.5582223361862224,client,fit_duration_s
exp2,20,18,2.0262938737869263,1.600423614391915,client,fit_duration_s
exp2,21,18,2.098949392636617,1.7194665823152802,client,fit_duration_s
exp2,22,18,2.102617780367533,1.6493971350125631,client,fit_duration_s
exp2,23,18,2.2296269734700522,1.686582532763437,client,fit_duration_s
exp2,24,18,2.1523759497536554,1.659731517349922,client,fit_duration_s
exp2,25,18,2.183480739593506,1.6533651557141504,client,fit_duration_s
exp2,26,18,2.219885322782728,1.632411460685219,client,fit_duration_s
exp2,27,18,2.0747137202156916,1.6251331247355805,client,fit_duration_s
exp2,28,18,2.1867792871263294,1.7049142989773873,client,fit_duration_s
exp2,29,18,2.1181872685750327,1.7684852913563935,client,fit_duration_s
exp2,30,18,2.0804700983895197,1.6645195374516348,client,fit_duration_s
exp2,31,18,2.3563388056225247,1.7152280768746857,client,fit_duration_s
exp2,32,18,2.110828850004408,1.6731554990708462,client,fit_duration_s
exp2,33,18,2.2660951481925116,1.6726658793066407,client,fit_duration_s
exp2,34,18,2.1798843675189548,1.7665567352754015,client,fit_duration_s
exp2,35,18,2.0856506559583874,1.6770077727109804,client,fit_duration_s
exp2,36,18,2.156073662969801,1.7191797067935133,client,fit_duration_s
exp2,37,18,2.2085694471995034,1.6246107650632493,client,fit_duration_s
exp2,38,18,2.3218449619081287,1.7047888961308588,client,fit_duration_s
exp2,39,18,2.3688462840186224,1.84732224144445,client,fit_duration_s
exp2,40,18,2.338783105214437,1.6296907751167682,client,fit_duration_s
exp2,41,18,2.1945450703303018,1.7707502511269542,client,fit_duration_s
exp2,42,18,2.076977531115214,1.6696208094578122,client,fit_duration_s
exp2,43,18,2.152982155481974,1.734882148362804,client,fit_duration_s
exp2,44,18,2.1371284325917563,1.741261611962262,client,fit_duration_s
exp2,45,18,2.1384154160817466,1.710342096071469,client,fit_duration_s
exp2,46,18,2.3017552428775363,1.7326170886310148,client,fit_duration_s
exp2,47,18,2.196970131662157,1.6950088071004907,client,fit_duration_s
exp2,48,18,2.1317791673872204,1.6074842814233532,client,fit_duration_s
exp2,49,18,2.1408373514811196,1.7512749035319062,client,fit_duration_s
exp2,50,18,2.1356860399246216,1.7790282090547633,client,fit_duration_s
exp2,51,18,2.2600460714764066,1.6865489707237529,client,fit_duration_s
exp2,52,18,2.329021281666226,1.7013524286184483,client,fit_duration_s
exp2,53,18,2.0972807274924383,1.590426375876788,client,fit_duration_s
exp2,54,18,2.1519981225331626,1.6528267325118007,client,fit_duration_s
exp2,55,18,2.2499998410542807,1.6285774952103536,client,fit_duration_s
exp2,56,18,2.190015263027615,1.6872278068290265,client,fit_duration_s
exp2,57,18,2.2831309768888683,1.7744401162998376,client,fit_duration_s
exp2,58,18,2.200254453553094,1.6602217437475013,client,fit_duration_s
exp2,59,18,2.348562823401557,1.7085169352690242,client,fit_duration_s
exp2,60,18,2.1349271535873413,1.690890594784883,client,fit_duration_s
exp2,61,18,2.0899106793933444,1.682439425121308,client,fit_duration_s
exp2,62,18,2.1345738437440662,1.6656731375502163,client,fit_duration_s
exp2,63,18,2.1643501917521157,1.7421455830446242,client,fit_duration_s
exp2,64,18,2.3325569894578724,1.7733049305057758,client,fit_duration_s
exp2,65,18,2.1576815711127386,1.7528202318901276,client,fit_duration_s
exp2,66,18,2.1780039999220104,1.6529963048296992,client,fit_duration_s
exp2,67,18,2.0976874430974326,1.7159762012552695,client,fit_duration_s
exp2,68,18,2.1660849253336587,1.6295851669408064,client,fit_duration_s
exp2,69,18,2.117887298266093,1.675767093319161,client,fit_duration_s
exp2,70,18,2.1762079000473022,1.7676281196975392,client,fit_duration_s
exp2,71,18,2.1957647270626492,1.6834109086311402,client,fit_duration_s
exp2,72,18,2.2160982025994196,1.6356103501867765,client,fit_duration_s
exp2,73,18,2.1670048899120755,1.8020328497463114,client,fit_duration_s
exp2,74,18,2.2688768174913196,1.611380593960936,client,fit_duration_s
exp2,75,18,2.149136847919888,1.6319737712611508,client,fit_duration_s
exp2,76,18,2.2234793106714883,1.7411188875162558,client,fit_duration_s
exp2,77,18,2.1985471513536243,1.6467093676687499,client,fit_duration_s
exp2,78,18,2.143912593523661,1.6116325993059306,client,fit_duration_s
exp2,79,18,2.142968840069241,1.7068789832615558,client,fit_duration_s
exp2,80,18,2.107323235935635,1.7350782499706066,client,fit_duration_s
exp2,81,18,2.1977645423677235,1.6737852767682295,client,fit_duration_s
exp2,82,18,2.111868977546692,1.666167373736313,client,fit_duration_s
exp2,83,18,2.199553542666965,1.702788821403079,client,fit_duration_s
exp2,84,18,2.107128686375088,1.6273606561240208,client,fit_duration_s
exp2,85,18,2.103810018963284,1.6718545486728968,client,fit_duration_s
exp2,86,18,2.118247734175788,1.7632543886349437,client,fit_duration_s
exp2,87,18,2.1068160666359796,1.700279486071584,client,fit_duration_s
exp2,88,18,2.0847243203057184,1.7065928542318032,client,fit_duration_s
exp2,89,18,2.198470367325677,1.7788931411594693,client,fit_duration_s
exp2,90,18,2.1413764821158514,1.7221883901298263,client,fit_duration_s
exp2,91,18,2.294402413898044,1.6761009915332796,client,fit_duration_s
exp2,92,18,2.3104370567533703,1.6970461802165953,client,fit_duration_s
exp2,93,18,2.29115883509318,1.6723881090097124,client,fit_duration_s
exp2,94,18,2.1087200376722546,1.6021183728681327,client,fit_duration_s
exp2,95,18,2.3309878640704684,1.5480846047935954,client,fit_duration_s
exp2,96,18,2.133006321059333,1.7008711069560456,client,fit_duration_s
exp2,97,18,2.1242861482832165,1.729523165510465,client,fit_duration_s
exp2,98,18,2.1393067042032876,1.6832931444474935,client,fit_duration_s
exp2,99,18,2.3223600917392306,1.5828402491391693,client,fit_duration_s
exp2,100,18,2.17527707417806,1.660492712091886,client,fit_duration_s
exp1,1,62,2.052839236874734,1.6922934868832749,client,train_duration_s
exp1,2,62,2.0594490343524563,1.678308056191382,client,train_duration_s
exp1,3,62,1.990821280787068,1.6033094329321096,client,train_duration_s
exp1,4,62,2.069589618713625,1.6779580247678254,client,train_duration_s
exp1,5,62,2.0379677972485943,1.6407441215739504,client,train_duration_s
exp1,6,62,1.9466011908746534,1.5469915069018623,client,train_duration_s
exp1,7,62,2.0759779753223544,1.6473228835419405,client,train_duration_s
exp1,8,62,2.0170540463539863,1.6475992616624782,client,train_duration_s
exp1,9,62,2.035242895926199,1.6182123580062684,client,train_duration_s
exp1,10,62,2.0102293645181963,1.6382001605217849,client,train_duration_s
exp1,11,62,2.047963276986153,1.6018024002468307,client,train_duration_s
exp1,12,62,2.0010513182609313,1.5812206197523382,client,train_duration_s
exp1,13,62,2.027874165965665,1.5924079356907308,client,train_duration_s
exp1,14,62,1.988250486312374,1.6238138821433514,client,train_duration_s
exp1,15,62,2.0221999614469466,1.6226939367003024,client,train_duration_s
exp1,16,62,1.9981623465015041,1.602812685107174,client,train_duration_s
exp1,17,62,1.9597356473245928,1.5935654230776395,client,train_duration_s
exp1,18,62,2.0520127742521224,1.628787849361538,client,train_duration_s
exp1,19,62,1.9605798952041134,1.5287075989431353,client,train_duration_s
exp1,20,62,1.9929592840133175,1.5258025342892862,client,train_duration_s
exp1,21,62,2.0616867619176067,1.6353217004929534,client,train_duration_s
exp1,22,62,2.070742960899107,1.6123453743822145,client,train_duration_s
exp1,23,62,2.0825610968374435,1.6449963735433213,client,train_duration_s
exp1,24,62,2.055095268834022,1.5931340046477265,client,train_duration_s
exp1,25,62,2.0306354415032173,1.621953403425887,client,train_duration_s
exp1,26,62,2.047268532937573,1.5957329789717478,client,train_duration_s
exp1,27,62,2.0446878133281583,1.584575334070132,client,train_duration_s
exp1,28,62,2.0971793282416558,1.6584357544542916,client,train_duration_s
exp1,29,62,2.104364695087556,1.5948005391857611,client,train_duration_s
exp1,30,62,2.095587653498496,1.6638676495470268,client,train_duration_s
exp1,31,62,2.0842276542417464,1.6820516813173094,client,train_duration_s
exp1,32,62,2.0459395300957466,1.6366584329081526,client,train_duration_s
exp1,33,62,2.09622613845333,1.6378183294102926,client,train_duration_s
exp1,34,62,1.9993365503126574,1.625367133064765,client,train_duration_s
exp1,35,62,2.050300290507655,1.6216710949961795,client,train_duration_s
exp1,36,62,2.0462361651082195,1.597130291843897,client,train_duration_s
exp1,37,62,2.0018057054088962,1.6149177885870063,client,train_duration_s
exp1,38,62,2.0999248373893,1.7120235761151095,client,train_duration_s
exp1,39,62,2.066077724579842,1.7162171085386277,client,train_duration_s
exp1,40,62,1.9897059356012652,1.6284957001801899,client,train_duration_s
exp1,41,62,2.0089560862510436,1.6247660159764945,client,train_duration_s
exp1,42,62,2.0053311432561567,1.6271625057963737,client,train_duration_s
exp1,43,62,2.0372309915481077,1.6475378761757438,client,train_duration_s
exp1,44,62,2.065901517868042,1.6251835586286216,client,train_duration_s
exp1,45,62,2.0309389521998744,1.5946044190791,client,train_duration_s
exp1,46,62,2.084726687400572,1.5997692780308386,client,train_duration_s
exp1,47,62,2.089299871075538,1.6657955380701686,client,train_duration_s
exp1,48,62,2.0647060332759732,1.619682876994224,client,train_duration_s
exp1,49,62,2.13748860743738,1.6404172746331693,client,train_duration_s
exp1,50,62,2.033708134005147,1.6407747702231472,client,train_duration_s
exp1,51,62,2.037128302358812,1.6304274002625145,client,train_duration_s
exp1,52,62,1.9815791306957122,1.6107862177200518,client,train_duration_s
exp1,53,62,2.022490220685159,1.6290243058286704,client,train_duration_s
exp1,54,62,2.0173238861945366,1.6360127604542454,client,train_duration_s
exp1,55,62,2.027363731015113,1.698716599876669,client,train_duration_s
exp1,56,62,2.0459241444064724,1.7484028332578812,client,train_duration_s
exp1,57,62,2.04486798086474,1.6579186949320543,client,train_duration_s
exp1,58,62,2.0527820317975936,1.7953253468192358,client,train_duration_s
exp1,59,62,2.064905197389664,1.6383082236916189,client,train_duration_s
exp1,60,62,2.0564432182619647,1.6108610719834222,client,train_duration_s
exp1,61,62,2.0327090563312655,1.6987597723928638,client,train_duration_s
exp1,62,62,2.1091598195414387,1.6747042675642039,client,train_duration_s
exp1,63,62,2.1011719011491343,1.6561652608402,client,train_duration_s
exp1,64,62,2.0722393374289236,1.6709249349908517,client,train_duration_s
exp1,65,62,2.0448875542609923,1.6789465605085327,client,train_duration_s
exp1,66,62,1.9944599751503236,1.614118444510487,client,train_duration_s
exp1,67,62,1.9891828298568726,1.6108137311001973,client,train_duration_s
exp1,68,62,2.025411594298578,1.623135276488603,client,train_duration_s
exp1,69,62,2.1157714628404185,1.6161889506407685,client,train_duration_s
exp1,70,62,1.9923531509214831,1.6209690874534235,client,train_duration_s
exp1,71,62,2.0622447152291574,1.61644537083697,client,train_duration_s
exp1,72,62,2.0023517647097187,1.5860176683097522,client,train_duration_s
exp1,73,62,2.021647657117536,1.6379610070523845,client,train_duration_s
exp1,74,62,2.0095240646792996,1.6334069110620797,client,train_duration_s
exp1,75,62,2.0405110966774727,1.6558650751067336,client,train_duration_s
exp1,76,62,2.035293617556172,1.6625878326804941,client,train_duration_s
exp1,77,62,2.038602932806938,1.5724958171249201,client,train_duration_s
exp1,78,62,2.009704328352405,1.6309438972210646,client,train_duration_s
exp1,79,62,2.0760692281107747,1.620004114607897,client,train_duration_s
exp1,80,62,2.0297443020728325,1.6544261382585437,client,train_duration_s
exp1,81,62,2.016706362847359,1.6586383259232764,client,train_duration_s
exp1,82,62,2.0532312585461523,1.5980674618312503,client,train_duration_s
exp1,83,62,2.0064446926116943,1.5787867508189946,client,train_duration_s
exp1,84,62,2.159145551343118,1.534644419570128,client,train_duration_s
exp1,85,62,2.0948407880721556,1.5866435696529826,client,train_duration_s
exp1,86,62,2.1072379004570747,1.6237539353778596,client,train_duration_s
exp1,87,62,2.0690336304326213,1.5987011997400205,client,train_duration_s
exp1,88,62,1.9685363192712106,1.5922476436170383,client,train_duration_s
exp1,89,62,2.022317644088499,1.6259668838171712,client,train_duration_s
exp1,90,62,2.103177870473554,1.5877722772301819,client,train_duration_s
exp1,91,62,2.0779221327074113,1.6354406980148075,client,train_duration_s
exp1,92,62,2.208975911140442,1.645659622334559,client,train_duration_s
exp1,93,62,2.1032552026933238,1.6540726004618491,client,train_duration_s
exp1,94,62,2.0007693729093,1.5960745227696334,client,train_duration_s
exp1,95,62,2.000218995155827,1.6177244199762897,client,train_duration_s
exp1,96,62,2.01648251856527,1.603558610077233,client,train_duration_s
exp1,97,62,2.045637492210634,1.5974007021774035,client,train_duration_s
exp1,98,62,2.174445967520437,1.6732546547753602,client,train_duration_s
exp1,99,62,2.1020691587078955,1.6376302859040859,client,train_duration_s
exp1,100,62,2.0279357971683627,1.6543819053717992,client,train_duration_s
exp2,1,18,2.176142772038778,1.6929148418194067,client,train_duration_s
exp2,2,18,2.151831785837809,1.5275372111002117,client,train_duration_s
exp2,3,18,2.025072534879049,1.6878864360449453,client,train_duration_s
exp2,4,18,2.035852034886678,1.7192377438879114,client,train_duration_s
exp2,5,18,2.0067151387532554,1.7094668303765426,client,train_duration_s
exp2,6,18,2.0097273190816245,1.5544342436268495,client,train_duration_s
exp2,7,18,2.000712686114841,1.6652339818104753,client,train_duration_s
exp2,8,18,2.049085577329,1.6921095635257533,client,train_duration_s
exp2,9,18,1.9667877091301813,1.6249859992067393,client,train_duration_s
exp2,10,18,2.239048057132297,1.6323952136025819,client,train_duration_s
exp2,11,18,1.9822322527567546,1.6342340728459233,client,train_duration_s
exp2,12,18,2.230823861228095,1.5902658537487517,client,train_duration_s
exp2,13,18,2.0998699135250516,1.6038251431064567,client,train_duration_s
exp2,14,18,2.0029206938213773,1.6475568010364814,client,train_duration_s
exp2,15,18,1.9925302929348416,1.6739444187800139,client,train_duration_s
exp2,16,18,2.0614651441574097,1.5813519801428604,client,train_duration_s
exp2,17,18,2.0075707965426974,1.6460371969976144,client,train_duration_s
exp2,18,18,2.190719034936693,1.6733751095237204,client,train_duration_s
exp2,19,18,2.059838228755527,1.4930538740660728,client,train_duration_s
exp2,20,18,1.9294938378863864,1.5313086774212112,client,train_duration_s
exp2,21,18,1.9988549417919583,1.6499852854750232,client,train_duration_s
exp2,22,18,2.0021695295969644,1.5809575975293702,client,train_duration_s
exp2,23,18,2.1320692830615573,1.6224511301459448,client,train_duration_s
exp2,24,18,2.053386688232422,1.5910589749954493,client,train_duration_s
exp2,25,18,2.0838790867063732,1.5882487323546266,client,train_duration_s
exp2,26,18,2.120252662234836,1.5704222274054713,client,train_duration_s
exp2,27,18,1.9790884123908148,1.5581670597360577,client,train_duration_s
exp2,28,18,2.0873665544721813,1.638281517648526,client,train_duration_s
exp2,29,18,2.0240677197774253,1.7028614301162492,client,train_duration_s
exp2,30,18,1.9831200705634222,1.5964948047117096,client,train_duration_s
exp2,31,18,2.255642149183485,1.6513731598858366,client,train_duration_s
exp2,32,18,2.012676225768195,1.606504180203205,client,train_duration_s
exp2,33,18,2.164277129703098,1.6121805594517882,client,train_duration_s
exp2,34,18,2.083838290638394,1.700373120537034,client,train_duration_s
exp2,35,18,1.9871694909201727,1.6111805273405733,client,train_duration_s
exp2,36,18,2.054618411593967,1.655294294402629,client,train_duration_s
exp2,37,18,2.110458585951063,1.5625378216277723,client,train_duration_s
exp2,38,18,2.2175664636823864,1.643804823384542,client,train_duration_s
exp2,39,18,2.265758090549045,1.7806222059436343,client,train_duration_s
exp2,40,18,2.242054568396674,1.5799685983206095,client,train_duration_s
exp2,41,18,2.1032617224587336,1.7080701032263021,client,train_duration_s
exp2,42,18,1.9867695437537298,1.6069682345283187,client,train_duration_s
exp2,43,18,2.059475196732415,1.6742537420836916,client,train_duration_s
exp2,44,18,2.0413300461239285,1.6750045960251878,client,train_duration_s
exp2,45,18,2.043112450175815,1.6457581539048802,client,train_duration_s
exp2,46,18,2.2037725183698864,1.670382015858981,client,train_duration_s
exp2,47,18,2.09279641840193,1.6268037614171809,client,train_duration_s
exp2,48,18,2.035479505856832,1.5436611938999383,client,train_duration_s
exp2,49,18,2.0428229570388794,1.6872551429314482,client,train_duration_s
exp2,50,18,2.0326170788870916,1.7126125695090924,client,train_duration_s
exp2,51,18,2.1549734009636774,1.626924262912525,client,train_duration_s
exp2,52,18,2.229078186882867,1.635481190829206,client,train_duration_s
exp2,53,18,1.9941231939527724,1.5264707997423064,client,train_duration_s
exp2,54,18,2.0490117337968616,1.5857817937044754,client,train_duration_s
exp2,55,18,2.1441644297705755,1.561787482962075,client,train_duration_s
exp2,56,18,2.0933439201778836,1.6222537181679118,client,train_duration_s
exp2,57,18,2.178072452545166,1.7074239965642233,client,train_duration_s
exp2,58,18,2.0925631523132324,1.5917643644814645,client,train_duration_s
exp2,59,18,2.250452584690518,1.6494028562629555,client,train_duration_s
exp2,60,18,2.033723645740085,1.620135268540012,client,train_duration_s
exp2,61,18,1.9954101774427626,1.61813306589801,client,train_duration_s
exp2,62,18,2.038482904434204,1.6016135555711937,client,train_duration_s
exp2,63,18,2.06751557191213,1.6769949381524567,client,train_duration_s
exp2,64,18,2.234906487994724,1.719385778544072,client,train_duration_s
exp2,65,18,2.060422831111484,1.6862398895283803,client,train_duration_s
exp2,66,18,2.0769950416353016,1.5901827366110748,client,train_duration_s
exp2,67,18,2.0012473397784762,1.6526991652044927,client,train_duration_s
exp2,68,18,2.0661502414279513,1.5694443726846365,client,train_duration_s
exp2,69,18,2.0212455060746937,1.6047637945305417,client,train_duration_s
exp2,70,18,2.0832344161139593,1.7060715426402768,client,train_duration_s
exp2,71,18,2.09322190284729,1.6123392879971554,client,train_duration_s
exp2,72,18,2.1154902511172824,1.5758531567276655,client,train_duration_s
exp2,73,18,2.0669469700919256,1.7298898400924285,client,train_duration_s
exp2,74,18,2.169938471582201,1.5477822231630467,client,train_duration_s
exp2,75,18,2.049168202612135,1.5681498023105953,client,train_duration_s
exp2,76,18,2.125777085622152,1.6753072592720253,client,train_duration_s
exp2,77,18,2.103129439883762,1.581183469049941,client,train_duration_s
exp2,78,18,2.0438427925109863,1.5470395449068715,client,train_duration_s
exp2,79,18,2.0466659333970814,1.6439509117833637,client,train_duration_s
exp2,80,18,2.009031163321601,1.663842908839288,client,train_duration_s
exp2,81,18,2.0918127298355103,1.6155357698925372,client,train_duration_s
exp2,82,18,2.0145403014289007,1.5996695702416646,client,train_duration_s
exp2,83,18,2.10401279396481,1.6407980100571793,client,train_duration_s
exp2,84,18,2.012388096915351,1.566365091977438,client,train_duration_s
exp2,85,18,2.003581921259562,1.603354810537247,client,train_duration_s
exp2,86,18,2.0223668018976846,1.7022432018952216,client,train_duration_s
exp2,87,18,2.0068821244769626,1.6314795881727655,client,train_duration_s
exp2,88,18,1.9842678440941706,1.6360347218069282,client,train_duration_s
exp2,89,18,2.104726870854696,1.7149437109286623,client,train_duration_s
exp2,90,18,2.0436577134662204,1.661553035925466,client,train_duration_s
exp2,91,18,2.197720911767748,1.6109115946816739,client,train_duration_s
exp2,92,18,2.2027435302734375,1.6314156613050437,client,train_duration_s
exp2,93,18,2.189601355128818,1.612005076655925,client,train_duration_s
exp2,94,18,2.0166190597746105,1.5405961522777085,client,train_duration_s
exp2,95,18,2.220916681819492,1.4921091720102022,client,train_duration_s
