bundle_id,condition,defense,attack,raw_attack,rq,metric,value,unit,source_files,notes
bundle_0269,exp1,trimmed_mean,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.3862796191137077,ratio,proxy_attack_events_20260721_181744.csv,
bundle_0278,exp1,trimmed_mean,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.34710137372070554,ratio,proxy_attack_events_20260721_183504.csv,
bundle_0284,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.20977680028650383,ratio,proxy_attack_events_20260721_184837.csv,
bundle_0290,exp1,fedavg,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.22821630237083265,ratio,proxy_attack_events_20260721_190255.csv,
bundle_0296,exp1,krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.14295452551659654,ratio,proxy_attack_events_20260721_191430.csv,
bundle_0297,exp1,krum,envelope,krum_optimal,RQ3,mean_projected_to_genuine_norm_ratio,0.2335076741039766,ratio,proxy_attack_events_20260721_193920.csv,
bundle_0302,exp1,krum,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.5084909949490297,ratio,proxy_attack_events_20260721_195001.csv,
bundle_0309,exp1,multi_krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.48711641812494033,ratio,proxy_attack_events_20260721_200516.csv,
bundle_0315,exp1,multi_krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.28629130323984076,ratio,proxy_attack_events_20260721_202028.csv,
bundle_0342,exp1,fedavg,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.79726508659316,ratio,proxy_attack_events_20260722_173058.csv,
bundle_0358,exp1,fedavg,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.8332027102403146,ratio,proxy_attack_events_20260722_183051.csv,
bundle_0365,exp1,fedavg,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.7662375933302592,ratio,proxy_attack_events_20260722_185223.csv,
bundle_0371,exp1,fedavg,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.5510795242885111,ratio,proxy_attack_events_20260722_192305.csv,
bundle_0372,exp1,fedavg,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.32380985364118464,ratio,proxy_attack_events_20260722_194557.csv,
bundle_0379,exp1,krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.22882690020542035,ratio,proxy_attack_events_20260722_213850.csv,
bundle_0382,exp1,krum,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.7269790371208616,ratio,proxy_attack_events_20260722_201605.csv,
bundle_0383,exp1,krum,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.8616673633507658,ratio,proxy_attack_events_20260722_204520.csv,
bundle_0385,exp1,krum,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.6718384699833138,ratio,proxy_attack_events_20260722_211125.csv,
bundle_0400,exp1,krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.0823908832330274,ratio,proxy_attack_events_20260722_220256.csv,
bundle_0402,exp1,multi_krum,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.7906811712649547,ratio,proxy_attack_events_20260722_222759.csv,
bundle_0404,exp1,multi_krum,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.8234370201324275,ratio,proxy_attack_events_20260722_225513.csv,
bundle_0412,exp1,multi_krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.47843731198819334,ratio,proxy_attack_events_20260722_235118.csv,
bundle_0415,exp1,multi_krum,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.5439575831048349,ratio,proxy_attack_events_20260722_232736.csv,
bundle_0425,exp1,multi_krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.35757195923061535,ratio,proxy_attack_events_20260723_001805.csv,
bundle_0433,exp1,median,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.7834111386561562,ratio,proxy_attack_events_20260723_112250.csv,
bundle_0434,exp1,median,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.8290951375710243,ratio,proxy_attack_events_20260723_120004.csv,
bundle_0435,exp1,median,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.1873784789801978,ratio,proxy_attack_events_20260723_122916.csv,
bundle_0436,exp1,median,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.5704077347908173,ratio,proxy_attack_events_20260723_125555.csv,
bundle_0437,exp1,multi_krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.30502692660574837,ratio,proxy_attack_events_20260723_132037.csv,
bundle_0439,exp1,trimmed_mean,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.8152988093982458,ratio,proxy_attack_events_20260723_135215.csv,
bundle_0441,exp1,trimmed_mean,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.8240064755869685,ratio,proxy_attack_events_20260723_142235.csv,
bundle_0443,exp1,trimmed_mean,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.7464891487927847,ratio,proxy_attack_events_20260723_145025.csv,
bundle_0447,exp1,trimmed_mean,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.5166149473292734,ratio,proxy_attack_events_20260723_154036.csv,
bundle_0448,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.2186696810021676,ratio,proxy_attack_events_20260723_160648.csv,
bundle_0449,exp1,flame,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.885211132059333,ratio,proxy_attack_events_20260723_163435.csv,
bundle_0450,exp1,flame,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.9238207558122632,ratio,proxy_attack_events_20260723_170015.csv,
bundle_0451,exp1,flame,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,1.161984021137521,ratio,proxy_attack_events_20260723_172653.csv,
bundle_0453,exp1,flame,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.5126963183435629,ratio,proxy_attack_events_20260723_184017.csv,
bundle_0457,exp1,flame,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.3056671827522107,ratio,proxy_attack_events_20260723_190439.csv,
bundle_0460,exp1,fedavg,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.4781638796456288,ratio,proxy_attack_events_20260723_200240.csv,
bundle_0461,exp1,krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.06346624658708358,ratio,proxy_attack_events_20260723_203749.csv,
bundle_0511,exp1,fedavg,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.5194288687509643,ratio,proxy_attack_events_20260725_115823.csv,
bundle_0516,exp1,fedavg,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.5785766656902085,ratio,proxy_attack_events_20260725_122628.csv,
bundle_0525,exp1,fedavg,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.8755297814164293,ratio,proxy_attack_events_20260725_131716.csv,
bundle_0532,exp1,fedavg,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.2573064458117026,ratio,proxy_attack_events_20260725_133859.csv,
bundle_0536,exp1,fedavg,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.13061165684581996,ratio,proxy_attack_events_20260725_140318.csv,
bundle_0540,exp1,krum,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.5463481512194346,ratio,proxy_attack_events_20260725_142531.csv,
bundle_0546,exp1,fedavg,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.5496939603038902,ratio,proxy_attack_events_20260725_144612.csv,
bundle_0550,exp1,krum,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.7232205568095935,ratio,proxy_attack_events_20260725_151330.csv,
bundle_0556,exp1,krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.03089002189336752,ratio,proxy_attack_events_20260725_154215.csv,
bundle_0561,exp1,krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.010988835930554181,ratio,proxy_attack_events_20260725_160739.csv,
bundle_0566,exp1,multi_krum,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.47468593959019645,ratio,proxy_attack_events_20260725_163019.csv,
bundle_0570,exp1,multi_krum,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.5554418784976322,ratio,proxy_attack_events_20260725_165426.csv,
bundle_0575,exp1,multi_krum,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.7087437544554855,ratio,proxy_attack_events_20260725_171958.csv,
bundle_0576,exp1,multi_krum,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.07538924289734912,ratio,proxy_attack_events_20260725_175103.csv,
bundle_0582,exp1,multi_krum,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.11223008751189627,ratio,proxy_attack_events_20260725_182031.csv,
bundle_0586,exp1,median,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.4812448113764994,ratio,proxy_attack_events_20260725_191928.csv,
bundle_0592,exp1,median,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.6102202107226624,ratio,proxy_attack_events_20260725_194530.csv,
bundle_0597,exp1,median,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.19393222183043207,ratio,proxy_attack_events_20260725_203516.csv,
bundle_0602,exp1,median,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.6656706389031565,ratio,proxy_attack_events_20260725_210259.csv,
bundle_0607,exp1,median,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.10458311113742177,ratio,proxy_attack_events_20260725_213638.csv,
bundle_0612,exp1,trimmed_mean,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.4819588604773588,ratio,proxy_attack_events_20260725_220205.csv,
bundle_0616,exp1,trimmed_mean,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.6448049724039049,ratio,proxy_attack_events_20260725_222655.csv,
bundle_0618,exp1,trimmed_mean,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.7266273210447964,ratio,proxy_attack_events_20260725_231540.csv,
bundle_0623,exp1,trimmed_mean,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.21305395433665747,ratio,proxy_attack_events_20260725_234650.csv,
bundle_0628,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.13655783027313873,ratio,proxy_attack_events_20260726_001459.csv,
bundle_0633,exp1,flame,envelope,sign_flip,RQ3,mean_projected_to_genuine_norm_ratio,0.5350133382115594,ratio,proxy_attack_events_20260726_004033.csv,
bundle_0638,exp1,flame,envelope,scale,RQ3,mean_projected_to_genuine_norm_ratio,0.5696170357028161,ratio,proxy_attack_events_20260726_010839.csv,
bundle_0642,exp1,flame,envelope,noise,RQ3,mean_projected_to_genuine_norm_ratio,0.6153293589557286,ratio,proxy_attack_events_20260726_013716.csv,
bundle_0647,exp1,flame,envelope,min_max,RQ3,mean_projected_to_genuine_norm_ratio,0.21990540660015387,ratio,proxy_attack_events_20260726_020426.csv,
bundle_0648,exp1,flame,envelope,min_sum,RQ3,mean_projected_to_genuine_norm_ratio,0.16102500414519,ratio,proxy_attack_events_20260726_023346.csv,
bundle_0152,exp1,fedavg,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.015739064935064936,ratio,proxy_attack_events_20260718_124515.csv,
bundle_0158,exp1,fedavg,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.01573205263157895,ratio,proxy_attack_events_20260718_132345.csv,
bundle_0164,exp1,fedavg,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.01582012987012987,ratio,proxy_attack_events_20260718_141125.csv,
bundle_0170,exp1,krum,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.01650257142857143,ratio,proxy_attack_events_20260719_141814.csv,
bundle_0177,exp1,krum,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.015929402597402595,ratio,proxy_attack_events_20260719_143448.csv,
bundle_0183,exp1,multi_krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.01503031168831169,ratio,proxy_attack_events_20260719_162358.csv,
bundle_0184,exp1,multi_krum,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.01607955844155844,ratio,proxy_attack_events_20260719_164012.csv,
bundle_0186,exp1,flame,noise,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.005738226804123711,ratio,proxy_attack_events_20260719_165945.csv,
bundle_0201,exp1,flame,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.025730950000000002,ratio,proxy_attack_events_20260721_135825.csv,
bundle_0202,exp1,flame,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.026311875000000002,ratio,proxy_attack_events_20260721_141508.csv,
bundle_0208,exp1,flame,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.0237541375,ratio,proxy_attack_events_20260721_143135.csv,
bundle_0210,exp1,flame,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.026412599999999998,ratio,proxy_attack_events_20260721_143943.csv,
bundle_0221,exp1,flame,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.0104198125,ratio,proxy_attack_events_20260721_145216.csv,
bundle_0227,exp1,,,,RQ3,mean_rewrite_processing_duration_s,0.0106363875,ratio,proxy_attack_events_20260721_150617.csv,
bundle_0233,exp1,median,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.0190888625,ratio,proxy_attack_events_20260721_155241.csv,
bundle_0235,exp1,median,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.0154935875,ratio,proxy_attack_events_20260721_161818.csv,
bundle_0243,exp1,flame,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.0226539125,ratio,proxy_attack_events_20260721_163221.csv,
bundle_0250,exp1,median,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.013783424999999998,ratio,proxy_attack_events_20260721_171935.csv,
bundle_0255,exp1,median,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.0107353625,ratio,proxy_attack_events_20260721_173153.csv,
bundle_0257,exp1,trimmed_mean,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.014588088607594935,ratio,proxy_attack_events_20260721_175335.csv,
bundle_0267,exp1,trimmed_mean,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.0153955125,ratio,proxy_attack_events_20260721_180724.csv,
bundle_0269,exp1,trimmed_mean,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.016001825,ratio,proxy_attack_events_20260721_181744.csv,
bundle_0278,exp1,trimmed_mean,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.01078465,ratio,proxy_attack_events_20260721_183504.csv,
bundle_0284,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.01131285,ratio,proxy_attack_events_20260721_184837.csv,
bundle_0290,exp1,fedavg,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.011210824999999999,ratio,proxy_attack_events_20260721_190255.csv,
bundle_0296,exp1,krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.011847874999999999,ratio,proxy_attack_events_20260721_191430.csv,
bundle_0297,exp1,krum,envelope,krum_optimal,RQ3,mean_rewrite_processing_duration_s,0.024220933333333337,ratio,proxy_attack_events_20260721_193920.csv,
bundle_0302,exp1,krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.014176300000000003,ratio,proxy_attack_events_20260721_195001.csv,
bundle_0309,exp1,multi_krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.0110914625,ratio,proxy_attack_events_20260721_200516.csv,
bundle_0315,exp1,multi_krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.012300150000000001,ratio,proxy_attack_events_20260721_202028.csv,
bundle_0342,exp1,fedavg,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.264779625,ratio,proxy_attack_events_20260722_173058.csv,
bundle_0358,exp1,fedavg,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.273817025,ratio,proxy_attack_events_20260722_183051.csv,
bundle_0365,exp1,fedavg,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.30880548750000003,ratio,proxy_attack_events_20260722_185223.csv,
bundle_0371,exp1,fedavg,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.4097717875,ratio,proxy_attack_events_20260722_192305.csv,
bundle_0372,exp1,fedavg,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.40179916250000003,ratio,proxy_attack_events_20260722_194557.csv,
bundle_0379,exp1,krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.4187290375,ratio,proxy_attack_events_20260722_213850.csv,
bundle_0382,exp1,krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.2532765875,ratio,proxy_attack_events_20260722_201605.csv,
bundle_0383,exp1,krum,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.2748443625,ratio,proxy_attack_events_20260722_204520.csv,
bundle_0385,exp1,krum,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.32173937500000005,ratio,proxy_attack_events_20260722_211125.csv,
bundle_0400,exp1,krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.5369414625,ratio,proxy_attack_events_20260722_220256.csv,
bundle_0402,exp1,multi_krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.2951401125,ratio,proxy_attack_events_20260722_222759.csv,
bundle_0404,exp1,multi_krum,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.28175883749999997,ratio,proxy_attack_events_20260722_225513.csv,
bundle_0412,exp1,multi_krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.28771426250000004,ratio,proxy_attack_events_20260722_235118.csv,
bundle_0415,exp1,multi_krum,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.28709197499999994,ratio,proxy_attack_events_20260722_232736.csv,
bundle_0425,exp1,multi_krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.41155805,ratio,proxy_attack_events_20260723_001805.csv,
bundle_0433,exp1,median,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.23819654999999998,ratio,proxy_attack_events_20260723_112250.csv,
bundle_0434,exp1,median,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.26354728749999995,ratio,proxy_attack_events_20260723_120004.csv,
bundle_0435,exp1,median,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.3601259375,ratio,proxy_attack_events_20260723_122916.csv,
bundle_0436,exp1,median,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.4161159625,ratio,proxy_attack_events_20260723_125555.csv,
bundle_0437,exp1,multi_krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.4630518875,ratio,proxy_attack_events_20260723_132037.csv,
bundle_0439,exp1,trimmed_mean,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.275592125,ratio,proxy_attack_events_20260723_135215.csv,
bundle_0441,exp1,trimmed_mean,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.263273175,ratio,proxy_attack_events_20260723_142235.csv,
bundle_0443,exp1,trimmed_mean,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.2672746875,ratio,proxy_attack_events_20260723_145025.csv,
bundle_0447,exp1,trimmed_mean,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.35152,ratio,proxy_attack_events_20260723_154036.csv,
bundle_0448,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.356350025,ratio,proxy_attack_events_20260723_160648.csv,
bundle_0449,exp1,flame,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.384550825,ratio,proxy_attack_events_20260723_163435.csv,
bundle_0450,exp1,flame,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.3937641125,ratio,proxy_attack_events_20260723_170015.csv,
bundle_0451,exp1,flame,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.32713588750000006,ratio,proxy_attack_events_20260723_172653.csv,
bundle_0453,exp1,flame,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.3153340875,ratio,proxy_attack_events_20260723_184017.csv,
bundle_0457,exp1,flame,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.39827542499999996,ratio,proxy_attack_events_20260723_190439.csv,
bundle_0460,exp1,fedavg,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.011939405063291138,ratio,proxy_attack_events_20260723_200240.csv,
bundle_0461,exp1,krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.0105315875,ratio,proxy_attack_events_20260723_203749.csv,
bundle_0511,exp1,fedavg,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.18441805,ratio,proxy_attack_events_20260725_115823.csv,
bundle_0516,exp1,fedavg,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.17740662499999998,ratio,proxy_attack_events_20260725_122628.csv,
bundle_0525,exp1,fedavg,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.1815101375,ratio,proxy_attack_events_20260725_131716.csv,
bundle_0532,exp1,fedavg,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.2993129875,ratio,proxy_attack_events_20260725_133859.csv,
bundle_0536,exp1,fedavg,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.2730949625,ratio,proxy_attack_events_20260725_140318.csv,
bundle_0540,exp1,krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.18338268750000003,ratio,proxy_attack_events_20260725_142531.csv,
bundle_0546,exp1,fedavg,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.166425425,ratio,proxy_attack_events_20260725_144612.csv,
bundle_0550,exp1,krum,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.202071225,ratio,proxy_attack_events_20260725_151330.csv,
bundle_0556,exp1,krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.28788926249999996,ratio,proxy_attack_events_20260725_154215.csv,
bundle_0561,exp1,krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.28233685,ratio,proxy_attack_events_20260725_160739.csv,
bundle_0566,exp1,multi_krum,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.1774393125,ratio,proxy_attack_events_20260725_163019.csv,
bundle_0570,exp1,multi_krum,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.19001691250000002,ratio,proxy_attack_events_20260725_165426.csv,
bundle_0575,exp1,multi_krum,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.1960928375,ratio,proxy_attack_events_20260725_171958.csv,
bundle_0576,exp1,multi_krum,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.31407725,ratio,proxy_attack_events_20260725_175103.csv,
bundle_0582,exp1,multi_krum,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.26727265000000006,ratio,proxy_attack_events_20260725_182031.csv,
bundle_0586,exp1,median,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.17974161250000004,ratio,proxy_attack_events_20260725_191928.csv,
bundle_0592,exp1,median,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.18335325,ratio,proxy_attack_events_20260725_194530.csv,
bundle_0597,exp1,median,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.2592738375,ratio,proxy_attack_events_20260725_203516.csv,
bundle_0602,exp1,median,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.20300487500000003,ratio,proxy_attack_events_20260725_210259.csv,
bundle_0607,exp1,median,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.26999635,ratio,proxy_attack_events_20260725_213638.csv,
bundle_0612,exp1,trimmed_mean,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.18152948750000003,ratio,proxy_attack_events_20260725_220205.csv,
bundle_0616,exp1,trimmed_mean,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.18612781250000002,ratio,proxy_attack_events_20260725_222655.csv,
bundle_0618,exp1,trimmed_mean,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.1875655625,ratio,proxy_attack_events_20260725_231540.csv,
bundle_0623,exp1,trimmed_mean,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.28153886250000004,ratio,proxy_attack_events_20260725_234650.csv,
bundle_0628,exp1,trimmed_mean,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.27596034999999997,ratio,proxy_attack_events_20260726_001459.csv,
bundle_0633,exp1,flame,envelope,sign_flip,RQ3,mean_rewrite_processing_duration_s,0.2455292,ratio,proxy_attack_events_20260726_004033.csv,
bundle_0638,exp1,flame,envelope,scale,RQ3,mean_rewrite_processing_duration_s,0.22722333749999998,ratio,proxy_attack_events_20260726_010839.csv,
bundle_0642,exp1,flame,envelope,noise,RQ3,mean_rewrite_processing_duration_s,0.24659562499999996,ratio,proxy_attack_events_20260726_013716.csv,
bundle_0647,exp1,flame,envelope,min_max,RQ3,mean_rewrite_processing_duration_s,0.26099005000000003,ratio,proxy_attack_events_20260726_020426.csv,
bundle_0648,exp1,flame,envelope,min_sum,RQ3,mean_rewrite_processing_duration_s,0.33845956250000003,ratio,proxy_attack_events_20260726_023346.csv,
bundle_0152,exp1,fedavg,envelope,sign_flip,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260718_124515.csv,
bundle_0158,exp1,fedavg,envelope,scale,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260718_132345.csv,
bundle_0164,exp1,fedavg,envelope,noise,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260718_141125.csv,
bundle_0170,exp1,krum,envelope,scale,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260719_141814.csv,
bundle_0177,exp1,krum,envelope,noise,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260719_143448.csv,
bundle_0183,exp1,multi_krum,envelope,sign_flip,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260719_162358.csv,
bundle_0184,exp1,multi_krum,envelope,scale,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260719_164012.csv,
bundle_0186,exp1,flame,noise,sign_flip,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260719_165945.csv,
bundle_0201,exp1,flame,envelope,noise,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_135825.csv,
bundle_0202,exp1,flame,envelope,sign_flip,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_141508.csv,
bundle_0208,exp1,flame,envelope,scale,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_143135.csv,
bundle_0210,exp1,flame,envelope,noise,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_143943.csv,
bundle_0221,exp1,flame,envelope,min_max,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_145216.csv,
bundle_0227,exp1,,,,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_150617.csv,
bundle_0233,exp1,median,envelope,sign_flip,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_155241.csv,
bundle_0235,exp1,median,envelope,scale,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_161818.csv,
bundle_0243,exp1,flame,envelope,noise,RQ3,model_contract_hash_match_rate,1.0,ratio,proxy_attack_events_20260721_163221.csv,
